R2ID,ID,Dist
1469,17765,3
1470,17764,3
1471,17571,3
1472,17570,3
1473,17569,3
1474,17376,4
1475,17375,4
1476,17182,4
1477,17181,4
1478,17180,4
1479,16987,3
1480,16986,3
1481,16985,3
1482,16792,4
1483,16791,4
1484,16598,4
1485,16597,4
1486,16404,4
1487,16403,4
1488,16402,3
1489,16209,4
1490,16208,4
1491,16015,4
1492,16014,4
1493,15821,4
1494,15820,3
1495,15819,3
1496,15626,4
1497,15625,4
1498,15624,4
1499,15623,4
1500,15430,4
1501,15429,4
1502,15428,4
1503,15427,3
1504,15426,3
1505,15233,3
1506,15232,3
1507,15231,3
1508,15230,3
1509,15037,4
1510,15036,4
1511,15035,4
1512,14842,4
1513,14841,4
1514,14840,4
1515,14647,3
1516,14646,3
1517,14645,3
1518,14452,5
1519,14451,5
1520,14450,5
1521,14449,5
1522,14256,5
1523,14255,5
1524,14254,3
1525,14061,3
1526,14060,3
1527,14059,3
1528,13866,5
1529,13865,5
1530,13864,4
1531,13671,4
1532,13670,4
1533,13477,3
1534,13476,3
1535,13283,5
1536,13282,4
1537,13089,4
1538,13088,4
1539,13087,3
1540,12894,3
1541,12701,5
1542,12700,4
1543,12699,4
1544,12506,4
1545,12505,3
1546,12312,3
1547,12311,3
1548,12118,5
1549,12117,5
1550,11924,5
1551,11923,3
1552,11730,3
1553,11729,3
1554,11536,4
1555,11535,4
1556,11534,4
1557,11341,3
1558,11340,3
1559,11147,3
1560,11146,3
1561,10953,4
1562,10952,4
1563,10759,4
1564,10758,4
1565,10757,4
1566,10564,3
1567,10563,3
1568,10370,5
1569,10369,4
1570,10176,4
1571,4992,4
1572,4993,4
1573,4994,4
1574,4995,4
1575,5188,4
1576,5189,4
1577,5190,4
1578,5191,4
1579,5384,6
1580,5385,6
1581,5386,6
1582,5387,6
1583,5580,5
1584,5581,5
1585,5582,4
1586,5775,4
1587,5776,4
1588,5777,5
1589,5778,5
1590,5971,6
1591,5972,6
1592,5973,6
1593,6166,5
1594,6167,5
1595,6168,5
1596,6169,5
1597,6170,5
1598,6171,5
1599,6172,5
1600,6173,5
1601,6174,5
1602,6175,5
1603,6176,5
1604,6177,5
1605,6178,5
1606,6179,4
1607,6180,4
1608,6181,4
1609,6182,4
1610,6183,4
1611,6184,4
1612,6185,4
1613,6186,4
1614,5996,4
1615,6187,4
1616,5997,4
1617,5998,4
1618,5999,5
1619,6000,5
1620,6001,5
1621,6002,5
1622,6003,5
1623,6004,5
1624,6005,5
1625,6006,5
1626,6007,5
1627,6008,4
1628,6009,4
1629,6010,4
1630,6011,4
1631,6012,4
1632,6205,4
1633,6206,4
1634,6207,4
1635,6208,4
1636,6209,4
1637,6402,4
1638,6403,4
1639,6404,4
1640,6405,4
1641,6598,4
1642,6599,4
1643,6600,4
1644,6793,4
1645,6794,4
1646,6795,4
1647,6988,4
1648,7181,4
1649,7182,4
1650,7375,4
1651,7376,4
1652,7569,4
1653,7762,5
1654,7763,5
1655,7956,4
1656,8149,4
1657,8342,6
1658,8535,5
1659,8728,5
1660,8921,6
1661,9114,4
1662,9307,4
1663,9500,5
1664,9693,4
1665,9886,4
1666,9887,4
1667,10080,4
1668,10273,4
1669,10274,4
1670,10467,4
1671,10660,4
1672,10853,4
1673,10854,4
1674,11047,4
1675,11048,4
1676,11049,4
1677,11242,4
1678,11243,4
1679,11244,4
1680,11437,4
1681,11438,4
1682,11631,4
1683,11632,4
1684,11633,4
1685,11826,5
1686,11827,5
1687,11828,5
1688,12021,5
1689,12022,5
1690,12215,5
1691,12216,5
1692,12217,5
1693,12410,6
1694,12411,6
1695,12412,6
1696,12605,5
1697,12606,5
1698,12799,5
1699,12800,5
1700,12801,6
1701,12994,8
1702,12995,8
1703,12996,6
1704,13189,5
1705,13190,5
1706,13191,5
1707,13384,5
1708,13385,5
1709,13386,5
1710,13579,7
1711,13580,7
1712,13581,7
1713,13774,6
1714,13775,6
1715,13776,6
1716,13969,6
1717,13970,6
1718,13971,6
1719,14164,8
1720,14165,8
1721,14166,8
1722,14359,6
1723,14360,6
1724,14361,6
1725,14554,6
1726,14555,6
1727,14556,7
1728,14557,7
1729,14750,10
1730,14751,11
1731,14752,11
1732,14753,11
1733,14946,7
1734,14947,7
1735,14948,7
1736,14949,7
1737,15142,7
1738,15143,7
1739,15144,6
1740,15145,6
1741,15338,9
1742,15339,9
1743,15340,9
1744,15341,9
1745,15534,6
1746,15535,6
1747,15536,6
1748,15537,6
1749,15730,6
1750,15731,6
1751,15732,6
1752,15733,6
1753,15734,6
1754,15735,7
1755,15736,7
