R4ID,ID,Dist,Ranitas+AF8-C4M,C4M
4787,29115,30,0,0
4788,29307,30,0,0
4789,29499,30,0,0
4790,29690,31,0,0
4791,29881,31,0,0
4792,30072,31,0,0
4793,30263,32,0,0
4794,30454,33,0,0
4795,30645,33,0,0
4796,30836,33,0,0
4797,31027,34,0,0
4798,31218,34,0,0
4799,31409,34,0,0
4800,31600,36,0,0
4801,31791,36,0,0
4802,31982,35,0,0
4803,32173,36,0,0
4804,32364,36,0,0
4805,32555,34,0,0
4806,32746,36,0,0
4807,32937,36,0,0
4808,33128,35,0,0
4809,33319,37,0,0
4810,33510,37,0,0
4811,33701,37,0,0
4812,33892,40,0,0
4813,34083,40,0,0
4814,34274,39,0,0
4815,34465,43,0,0
4816,34656,43,0,0
4817,34847,42,0,0
4818,34846,42,0,0
4819,35037,46,0,0
4820,35228,46,0,0
4821,35227,45,0,0
4822,35418,46,0,0
4823,35417,46,0,0
4824,35416,46,0,0
4825,35415,46,0,0
4826,35414,46,0,0
4827,35413,46,0,0
4828,35604,49,0,0
4829,35603,49,0,0
4830,35602,48,0,0
4831,35601,48,0,0
4832,35600,48,0,0
4833,35406,45,0,0
4834,35599,48,0,0
4835,35405,45,0,0
4836,35404,45,0,0
4837,35210,42,0,0
4838,35403,45,0,0
4839,35209,42,0,0
4840,35015,42,0,0
4841,35208,42,0,0
4842,35014,44,0,0
4843,35013,44,0,0
4844,34819,43,0,0
4845,35012,44,0,0
4846,34818,43,0,0
4847,34817,43,0,0
4848,34623,42,0,0
4849,34816,44,0,0
4850,34043,40,0,0
4851,34236,42,0,0
4852,34429,45,0,0
4853,34622,42,0,0
4854,33077,40,0,0
4855,33270,43,0,0
4856,33463,43,0,0
4857,33656,41,0,0
4858,33849,44,0,0
4859,34042,44,0,0
4860,32883,42,0,0
4861,33076,44,0,0
4862,32689,46,0,0
4863,32882,42,0,0
4864,32495,44,0,0
4865,32688,46,0,0
4866,32301,45,0,0
4867,32494,47,0,0
4868,32300,45,0,0
4869,32106,49,0,0
4870,32299,49,0,0
4871,31912,49,0,0
4872,32105,49,0,0
4873,31911,49,0,0
4874,31717,51,0,0
4875,31910,49,0,0
4876,31716,51,0,0
4877,31715,51,0,0
4878,31714,53,0,0
4879,31520,53,0,0
4880,31713,53,0,0
4881,31519,54,0,0
4882,31518,54,0,0
4883,31517,54,0,0
4884,31516,55,0,0
4885,31515,55,0,0
4886,31321,52,0,0
4887,31514,55,0,0
4888,31320,52,0,0
4889,31319,52,0,0
4890,31318,52,0,0
4891,31317,52,0,0
4892,31316,52,0,0
4893,31315,52,0,0
4894,31121,51,0,0
4895,31314,52,0,0
4896,31120,51,0,0
4897,31119,51,0,0
4898,31118,51,0,0
4899,31117,50,0,0
4900,31116,50,0,0
4901,31115,50,0,0
4902,31114,52,0,0
4903,30920,52,0,0
4904,31113,52,0,0
4905,30919,52,0,0
4906,30918,52,0,0
4907,30917,52,0,0
4908,30916,52,0,0
4909,30915,52,0,0
4910,30914,52,0,0
4911,30720,47,0,0
4912,30913,52,0,0
4913,22847,34,0,0
4914,23038,36,0,0
4915,23229,36,0,0
4916,23420,37,0,0
4917,23611,38,0,0
4918,23802,38,0,0
4919,23801,39,0,0
4920,23992,39,0,0
4921,23991,39,0,0
4922,24182,40,0,0
4923,24181,40,0,0
4924,24372,40,0,0
4925,24371,40,0,0
4926,24370,40,0,0
4927,24369,40,0,0
4928,24560,41,0,0
4929,24559,41,0,0
4930,24558,41,0,0
4931,24557,42,0,0
4932,24556,42,0,0
4933,24555,42,0,0
4934,24361,42,0,0
4935,24554,42,0,0
4936,24360,42,0,0
4937,24359,42,0,0
4938,24358,42,0,0
4939,24164,42,0,0
4940,24357,42,0,0
4941,24163,42,0,0
4942,24162,42,0,0
4943,24161,42,0,0
4944,24160,42,0,0
4945,23966,41,0,0
4946,24159,42,0,0
4947,23965,41,0,0
4948,23964,41,0,0
4949,23963,40,0,0
4950,23962,40,0,0
4951,23961,40,0,0
4952,23960,40,0,0
4953,23959,40,0,0
4954,23958,40,0,0
4955,23957,41,0,0
4956,23956,41,0,0
4957,23955,41,0,0
4958,23954,41,0,0
4959,23953,41,0,0
4960,23952,41,0,0
4961,24143,35,0,0
4962,24334,35,0,0
4963,24525,35,0,0
4964,24716,37,0,0
4965,24907,37,0,0
4966,25098,37,0,0
4967,25289,39,0,0
4968,25480,39,0,0
4969,25671,39,0,0
4970,25862,40,0,0
4971,26053,40,0,0
4972,26244,40,0,0
4973,26435,42,0,0
4974,26626,42,0,0
4975,26817,42,0,0
4976,27008,43,0,0
4977,27200,28,0,0
4978,27391,28,0,0
4979,27583,30,0,0
4980,27775,30,0,0
4981,27966,30,0,0
4982,28158,30,0,0
4983,28350,30,0,0
4984,28541,31,0,0
4985,28733,31,0,0
4986,28925,31,0,0
4987,29116,31,0,0
4988,29308,31,0,0
4989,29500,31,0,0
4990,29691,31,0,0
4991,29882,32,0,0
4992,30073,32,0,0
4993,30264,32,0,0
4994,30455,34,0,0
4995,30646,34,0,0
4996,30837,34,0,0
4997,31028,35,0,0
4998,31219,35,0,0
4999,31410,35,0,0
5000,31601,37,0,0
5001,31792,37,0,0
5002,31983,37,0,0
5003,32174,37,0,0
5004,32365,37,0,0
5005,32556,37,0,0
5006,32747,37,0,0
5007,32938,37,0,0
5008,33129,37,0,0
5009,33320,38,0,0
5010,33511,38,0,0
5011,33702,38,0,0
5012,33893,41,0,0
5013,34084,41,0,0
5014,34275,41,0,0
5015,34466,44,0,0
5016,34657,44,0,0
5017,34848,44,0,0
5018,35039,47,0,0
5019,35038,47,0,0
5020,35229,47,0,0
5021,35420,47,0,0
5022,35419,46,0,0
5023,35610,50,0,0
5024,35609,50,0,0
5025,35608,50,0,0
5026,35607,50,0,0
5027,35606,50,0,0
5028,35605,50,0,0
5029,35796,50,0,0
5030,35795,50,0,0
5031,35794,49,0,0
5032,35793,49,0,0
5033,35792,49,0,0
5034,35598,49,0,0
5035,35791,49,0,0
5036,35597,49,0,0
5037,35596,49,0,0
5038,35402,43,0,0
5039,35595,49,0,0
5040,35401,43,0,0
5041,35207,43,0,0
5042,35400,43,0,0
5043,35206,45,0,0
5044,35205,45,0,0
5045,35011,46,0,0
5046,35204,45,0,0
5047,35010,46,0,0
5048,35009,46,0,0
5049,34815,43,0,0
5050,35008,47,0,0
5051,34235,41,0,0
5052,34428,46,0,0
5053,34621,46,0,0
5054,34814,43,0,0
5055,33269,44,0,0
5056,33462,44,0,0
5057,33655,44,0,0
5058,33848,45,0,0
5059,34041,45,0,0
5060,34234,45,0,0
5061,33075,43,0,0
5062,33268,47,0,0
5063,32881,47,0,0
5064,33074,43,0,0
5065,32687,47,0,0
5066,32880,47,0,0
5067,32493,46,0,0
5068,32686,50,0,0
5069,32492,46,0,0
5070,32298,50,0,0
5071,32491,50,0,0
5072,32104,52,0,0
5073,32297,50,0,0
5074,32103,52,0,0
5075,31909,52,0,0
5076,32102,52,0,0
5077,31908,52,0,0
5078,31907,52,0,0
5079,31906,54,0,0
5080,31712,54,0,0
5081,31905,54,0,0
5082,31711,55,0,0
5083,31710,55,0,0
5084,31709,55,0,0
5085,31708,56,0,0
5086,31707,56,0,0
5087,31513,56,0,0
5088,31706,56,0,0
5089,31512,56,0,0
5090,31511,56,0,0
5091,31510,56,0,0
5092,31509,56,0,0
5093,31508,56,0,0
5094,31507,56,0,0
5095,31313,52,0,0
5096,31506,56,0,0
5097,31312,52,0,0
5098,31311,52,0,0
5099,31310,52,0,0
5100,31309,51,0,0
5101,31308,51,0,0
5102,31307,51,0,0
5103,31306,53,0,0
5104,31112,53,0,0
5105,31305,53,0,0
5106,31111,53,0,0
5107,31110,53,0,0
5108,31109,53,0,0
5109,31108,53,0,0
5110,31107,53,0,0
5111,31106,53,0,0
5112,30912,53,0,0
5113,31105,53,0,0
5114,23039,37,0,0
5115,23230,37,0,0
5116,23421,37,0,0
5117,23612,39,0,0
5118,23803,39,0,0
5119,23994,39,0,0
5120,23993,40,0,0
5121,24184,41,0,0
5122,24183,41,0,0
5123,24374,41,0,0
5124,24373,41,0,0
5125,24564,41,0,0
5126,24563,41,0,0
5127,24562,41,0,0
5128,24561,41,0,0
5129,24752,43,0,0
5130,24751,43,0,0
5131,24750,43,0,0
5132,24749,44,0,0
5133,24748,44,0,0
5134,24747,44,0,0
5135,24553,43,0,0
5136,24746,45,0,0
5137,24552,43,0,0
5138,24551,43,0,0
5139,24550,43,0,0
5140,24356,43,0,0
5141,24549,43,0,0
5142,24355,43,0,0
5143,24354,43,0,0
5144,24353,43,0,0
5145,24352,43,0,0
5146,24158,44,0,0
5147,24351,43,0,0
5148,24157,44,0,0
5149,24156,44,0,0
5150,24155,43,0,0
5151,24154,43,0,0
5152,24153,43,0,0
5153,24152,43,0,0
5154,24151,43,0,0
5155,24150,43,0,0
5156,24149,44,0,0
5157,24148,44,0,0
5158,24147,44,0,0
5159,24146,43,0,0
5160,24145,43,0,0
5161,24144,43,0,0
5162,24335,36,0,0
5163,24526,36,0,0
5164,24717,38,0,0
5165,24908,38,0,0
5166,25099,38,0,0
5167,25290,40,0,0
5168,25481,40,0,0
5169,25672,40,0,0
5170,25863,43,0,0
5171,26054,41,0,0
5172,26245,41,0,0
5173,26436,43,0,0
5174,26627,43,0,0
5175,26818,43,0,0
5176,27009,44,0,0
5177,27201,29,0,0
5178,27392,29,0,0
5179,27584,31,0,0
5180,27776,31,0,0
5181,27967,31,0,0
5182,28159,31,0,0
5183,28351,31,0,0
5184,28542,31,0,0
5185,28734,31,0,0
5186,28926,31,0,0
5187,29117,32,0,0
5188,29309,32,0,0
5189,29501,32,0,0
5190,29692,32,0,0
5191,29883,32,0,0
5192,30074,33,0,0
5193,30265,33,0,0
5194,30456,33,0,0
5195,30647,35,0,0
5196,30838,35,0,0
5197,31029,35,0,0
5198,31220,36,0,0
5199,31411,36,0,0
5200,31602,37,0,0
5201,31793,38,0,0
5202,31984,38,0,0
5203,32175,39,0,0
5204,32366,38,0,0
5205,32557,38,0,0
5206,32748,39,0,0
5207,32939,38,0,0
5208,33130,38,0,0
5209,33321,40,0,0
5210,33512,39,0,0
5211,33703,39,0,0
5212,33894,42,0,0
5213,34085,42,0,0
5214,34276,42,0,0
5215,34467,45,0,0
5216,34658,45,0,0
5217,34849,45,0,0
5218,35040,48,0,0
5219,35231,48,0,0
5220,35230,48,0,0
5221,35421,48,0,0
5222,35612,51,0,0
5223,35611,50,0,0
5224,35802,51,0,0
5225,35801,51,0,0
5226,35800,51,0,0
5227,35799,51,0,0
5228,35798,51,0,0
5229,35797,51,0,0
5230,35988,51,0,0
5231,35987,51,0,0
5232,35986,50,0,0
5233,35985,50,0,0
5234,35984,50,0,0
5235,35790,50,0,0
5236,35983,50,0,0
5237,35789,50,0,0
5238,35788,50,0,0
5239,35594,47,0,0
5240,35787,50,0,0
5241,35593,47,0,0
5242,35399,44,0,0
5243,35592,47,0,0
5244,35398,46,0,0
5245,35397,46,0,0
5246,35203,47,0,0
5247,35396,46,0,0
5248,35202,47,0,0
5249,35201,47,0,0
5250,35007,46,0,0
5251,35200,48,0,0
5252,34427,45,0,0
5253,34620,47,0,0
5254,34813,47,0,0
5255,35006,46,0,0
5256,33461,45,0,0
5257,33654,45,0,0
5258,33847,48,0,0
5259,34040,46,0,0
5260,34233,46,0,0
5261,34426,49,0,0
5262,33267,46,0,0
5263,33460,48,0,0
5264,33073,48,0,0
5265,33266,46,0,0
5266,32879,48,0,0
5267,33072,48,0,0
5268,32685,49,0,0
5269,32878,51,0,0
5270,32684,49,0,0
5271,32490,51,0,0
5272,32683,53,0,0
5273,32296,53,0,0
5274,32489,51,0,0
5275,32295,53,0,0
5276,32101,55,0,0
5277,32294,53,0,0
5278,32100,55,0,0
5279,32099,55,0,0
5280,32098,57,0,0
5281,31904,55,0,0
5282,32097,57,0,0
5283,31903,56,0,0
5284,31902,56,0,0
5285,31901,56,0,0
5286,31900,57,0,0
5287,31899,57,0,0
5288,31705,57,0,0
5289,31898,57,0,0
5290,31704,57,0,0
5291,31703,57,0,0
5292,31702,57,0,0
5293,31701,57,0,0
5294,31700,57,0,0
5295,31699,57,0,0
5296,31505,56,0,0
5297,31698,57,0,0
5298,31504,56,0,0
5299,31503,56,0,0
5300,31502,56,0,0
5301,31501,56,0,0
5302,31500,56,0,0
5303,31499,56,0,0
5304,31498,57,0,0
5305,31304,54,0,0
5306,31497,57,0,0
5307,31303,54,0,0
5308,31302,54,0,0
5309,31301,54,0,0
5310,31300,54,0,0
5311,31299,54,0,0
5312,31298,54,0,0
5313,31104,54,0,0
5314,31297,54,0,0
5315,23231,38,0,0
5316,23422,38,0,0
5317,23613,40,0,0
5318,23804,40,0,0
5319,23995,40,0,0
5320,24186,42,0,0
5321,24185,42,0,0
5322,24376,42,0,0
5323,24375,42,0,0
5324,24566,42,0,0
5325,24565,42,0,0
5326,24756,44,0,0
5327,24755,44,0,0
5328,24754,44,0,0
5329,24753,44,0,0
5330,24944,44,0,0
5331,24943,44,0,0
5332,24942,44,0,0
5333,24941,45,0,0
5334,24940,45,0,0
5335,24939,45,0,0
5336,24745,46,0,0
5337,24938,46,0,0
5338,24744,46,0,0
5339,24743,46,0,0
5340,24742,46,0,0
5341,24548,44,0,0
5342,24741,46,0,0
5343,24547,44,0,0
5344,24546,44,0,0
5345,24545,44,0,0
5346,24544,44,0,0
5347,24350,45,0,0
5348,24543,44,0,0
5349,24349,45,0,0
5350,24348,45,0,0
5351,24347,44,0,0
5352,24346,44,0,0
5353,24345,44,0,0
5354,24344,44,0,0
5355,24343,44,0,0
5356,24342,44,0,0
5357,24341,45,0,0
5358,24340,45,0,0
5359,24339,45,0,0
5360,24338,44,0,0
5361,24337,44,0,0
5362,24336,44,0,0
5363,24527,37,0,0
5364,24718,39,0,0
5365,24909,39,0,0
5366,25100,39,0,0
5367,25291,41,0,0
5368,25482,41,0,0
5369,25673,41,0,0
5370,25864,44,0,0
5371,26055,44,0,0
5372,26246,42,0,0
5373,26437,44,0,0
5374,26628,44,0,0
5375,26819,44,0,0
5376,27010,45,0,0
5377,27202,30,0,0
5378,27393,30,0,0
5379,27585,31,0,0
5380,27777,31,0,0
5381,27968,32,0,0
5382,28160,32,0,0
5383,28352,32,0,0
5384,28543,32,0,0
5385,28735,32,0,0
5386,28927,32,0,0
5387,29118,32,0,0
5388,29310,31,0,0
5389,29502,31,0,0
5390,29693,33,0,0
5391,29884,33,0,0
5392,30075,33,0,0
5393,30266,34,0,0
5394,30457,34,0,0
5395,30648,34,0,0
5396,30839,36,0,0
5397,31030,36,0,0
5398,31221,36,0,0
5399,31412,37,0,0
5400,31603,38,0,0
5401,31794,38,0,0
5402,31985,39,0,0
5403,32176,40,0,0
5404,32367,40,0,0
5405,32558,39,0,0
5406,32749,40,0,0
5407,32940,40,0,0
5408,33131,39,0,0
5409,33322,41,0,0
5410,33513,41,0,0
5411,33704,40,0,0
5412,33895,43,0,0
5413,34086,43,0,0
5414,34277,43,0,0
5415,34468,46,0,0
5416,34659,46,0,0
5417,34850,46,0,0
5418,35041,49,0,0
5419,35232,49,0,0
5420,35423,49,0,0
5421,35422,49,0,0
5422,35613,52,0,0
5423,35804,52,0,0
5424,35803,51,0,0
5425,35994,52,0,0
5426,35993,52,0,0
5427,35992,52,0,0
5428,35991,52,0,0
5429,35990,52,0,0
5430,35989,52,0,0
5431,36180,55,0,0
5432,36179,55,0,0
5433,36178,54,0,0
5434,36177,54,0,0
5435,36176,54,0,0
5436,35982,51,0,0
5437,36175,53,0,0
5438,35981,51,0,0
5439,35980,51,0,0
5440,35786,48,0,0
5441,35979,51,0,0
5442,35785,48,0,0
5443,35591,48,0,0
5444,35784,48,0,0
5445,35590,49,0,0
5446,35589,49,0,0
5447,35395,48,0,0
5448,35588,49,0,0
5449,35394,48,0,0
5450,35393,48,0,0
5451,35199,47,0,0
5452,35392,49,0,0
5453,34619,46,0,0
5454,34812,48,0,0
5455,35005,50,0,0
5456,35198,47,0,0
5457,33653,46,0,0
5458,33846,49,0,0
5459,34039,49,0,0
5460,34232,47,0,0
5461,34425,50,0,0
5462,34618,50,0,0
5463,33459,47,0,0
5464,33652,49,0,0
5465,33265,51,0,0
5466,33458,47,0,0
5467,33071,49,0,0
5468,33264,51,0,0
5469,32877,50,0,0
5470,33070,52,0,0
5471,32876,50,0,0
5472,32682,54,0,0
5473,32875,54,0,0
5474,32488,54,0,0
5475,32681,54,0,0
5476,32487,54,0,0
5477,32293,56,0,0
5478,32486,54,0,0
5479,32292,56,0,0
5480,32291,56,0,0
5481,32290,58,0,0
5482,32096,58,0,0
5483,32289,58,0,0
5484,32095,59,0,0
5485,32094,59,0,0
5486,32093,59,0,0
5487,32092,60,0,0
5488,32091,60,0,0
5489,31897,58,0,0
5490,32090,60,0,0
5491,31896,58,0,0
5492,31895,58,0,0
5493,31894,58,0,0
5494,31893,58,0,0
5495,31892,58,0,0
5496,31891,58,0,0
5497,31697,57,0,0
5498,31890,58,0,0
5499,31696,57,0,0
5500,31695,57,0,0
5501,31694,57,0,0
5502,31693,57,0,0
5503,31692,57,0,0
5504,31691,57,0,0
5505,31690,58,0,0
5506,31496,58,0,0
5507,31689,58,0,0
5508,31495,58,0,0
5509,31494,58,0,0
5510,31493,58,0,0
5511,31492,59,0,0
5512,31491,59,0,0
5513,31490,59,0,0
5514,31296,55,0,0
5515,31489,59,0,0
5516,23423,39,0,0
5517,23614,41,0,0
5518,23805,41,0,0
5519,23996,41,0,0
5520,24187,43,0,0
5521,24378,43,0,0
5522,24377,43,0,0
5523,24568,43,0,0
5524,24567,43,0,0
5525,24758,45,0,0
5526,24757,45,0,0
5527,24948,45,0,0
5528,24947,45,0,0
5529,24946,45,0,0
5530,24945,45,0,0
5531,25136,45,0,0
5532,25135,45,0,0
5533,25134,45,0,0
5534,25133,46,0,0
5535,25132,46,0,0
5536,25131,46,0,0
5537,24937,47,0,0
5538,25130,47,0,0
5539,24936,47,0,0
5540,24935,47,0,0
5541,24934,47,0,0
5542,24740,46,0,0
5543,24933,47,0,0
5544,24739,46,0,0
5545,24738,46,0,0
5546,24737,46,0,0
5547,24736,46,0,0
5548,24542,46,0,0
5549,24735,46,0,0
5550,24541,46,0,0
5551,24540,46,0,0
5552,24539,45,0,0
5553,24538,45,0,0
5554,24537,45,0,0
5555,24536,45,0,0
5556,24535,45,0,0
5557,24534,45,0,0
5558,24533,46,0,0
5559,24532,46,0,0
5560,24531,46,0,0
5561,24530,45,0,0
5562,24529,45,0,0
5563,24528,45,0,0
5564,24719,40,0,0
5565,24910,40,0,0
5566,25101,40,0,0
5567,25292,42,0,0
5568,25483,42,0,0
5569,25674,42,0,0
5570,25865,45,0,0
5571,26056,45,0,0
5572,26247,45,0,0
5573,26438,45,0,0
5574,26629,45,0,0
5575,26820,45,0,0
5576,27011,46,0,0
5577,27203,31,0,0
5578,27394,31,0,0
5579,27586,32,0,0
5580,27778,32,0,0
5581,27969,32,0,0
5582,28161,32,0,0
5583,28353,32,0,0
5584,28544,33,0,0
5585,28736,33,0,0
5586,28928,33,0,0
5587,29119,33,0,0
5588,29311,32,0,0
5589,29503,32,0,0
5590,29694,32,0,0
5591,29885,34,0,0
5592,30076,34,0,0
5593,30267,34,0,0
5594,30458,35,0,0
5595,30649,35,0,0
5596,30840,35,0,0
5597,31031,37,0,0
5598,31222,37,0,0
5599,31413,37,0,0
5600,31604,39,0,0
5601,31795,39,0,0
5602,31986,39,0,0
5603,32177,41,0,0
5604,32368,41,0,0
5605,32559,41,0,0
5606,32750,41,0,0
5607,32941,41,0,0
5608,33132,41,0,0
5609,33323,42,0,0
5610,33514,42,0,0
5611,33705,42,0,0
5612,33896,44,0,0
5613,34087,44,0,0
5614,34278,44,0,0
5615,34469,47,0,0
5616,34660,47,0,0
5617,34851,47,0,0
5618,35042,50,0,0
5619,35233,50,0,0
5620,35424,50,0,0
5621,35615,53,0,0
5622,35614,53,0,0
5623,35805,53,0,0
5624,35996,53,0,0
5625,35995,52,0,0
5626,36186,56,0,0
5627,36185,56,0,0
5628,36184,56,0,0
5629,36183,56,0,0
5630,36182,56,0,0
5631,36181,56,0,0
5632,36372,56,0,0
5633,36371,56,0,0
5634,36370,55,0,0
5635,36369,55,0,0
5636,36368,55,0,0
5637,36174,54,0,0
5638,36367,54,0,0
5639,36173,54,0,0
5640,36172,54,0,0
5641,35978,49,0,0
5642,36171,54,0,0
5643,35977,49,0,0
5644,35783,49,0,0
5645,35976,49,0,0
5646,35782,50,0,0
5647,35781,50,0,0
5648,35587,52,0,0
5649,35780,50,0,0
5650,35586,52,0,0
5651,35585,52,0,0
5652,35391,48,0,0
5653,35584,52,0,0
5654,34811,47,0,0
5655,35004,51,0,0
5656,35197,51,0,0
5657,35390,48,0,0
5658,33845,50,0,0
5659,34038,50,0,0
5660,34231,50,0,0
5661,34424,51,0,0
5662,34617,51,0,0
5663,34810,51,0,0
5664,33651,48,0,0
5665,33844,52,0,0
5666,33457,52,0,0
5667,33650,48,0,0
5668,33263,52,0,0
5669,33456,52,0,0
5670,33069,51,0,0
5671,33262,55,0,0
5672,33068,51,0,0
5673,32874,55,0,0
5674,33067,55,0,0
5675,32680,57,0,0
5676,32873,55,0,0
5677,32679,57,0,0
5678,32485,57,0,0
5679,32678,57,0,0
5680,32484,57,0,0
5681,32483,57,0,0
5682,32482,59,0,0
5683,32288,59,0,0
5684,32481,59,0,0
5685,32287,60,0,0
5686,32286,60,0,0
5687,32285,60,0,0
5688,32284,61,0,0
5689,32283,61,0,0
5690,32089,62,0,0
5691,32282,61,0,0
5692,32088,62,0,0
5693,32087,62,0,0
5694,32086,61,0,0
5695,32085,61,0,0
5696,32084,61,0,0
5697,32083,61,0,0
5698,31889,58,0,0
5699,32082,61,0,0
5700,31888,58,0,0
5701,31887,58,0,0
5702,31886,58,0,0
5703,31885,58,0,0
5704,31884,58,0,0
5705,31883,58,0,0
5706,31882,59,0,0
5707,31688,59,0,0
5708,31881,59,0,0
5709,31687,59,0,0
5710,31686,59,0,0
5711,31685,59,0,0
5712,31684,60,0,0
5713,31683,60,0,0
5714,31682,60,0,0
5715,31488,60,0,0
5716,31681,60,0,0
5717,23615,42,0,0
5718,23806,42,0,0
5719,23997,42,0,0
5720,24188,44,0,0
5721,24379,44,0,0
5722,24570,44,0,0
5723,24569,44,0,0
5724,24760,46,0,0
5725,24759,46,0,0
5726,24950,46,0,0
5727,24949,46,0,0
5728,25140,46,0,0
5729,25139,46,0,0
5730,25138,46,0,0
5731,25137,46,0,0
5732,25328,48,0,0
5733,25327,48,0,0
5734,25326,48,0,0
5735,25325,48,0,0
5736,25324,48,0,0
5737,25323,48,0,0
5738,25129,48,0,0
5739,25322,49,0,0
5740,25128,48,0,0
5741,25127,48,0,0
5742,25126,48,0,0
5743,24932,47,0,0
5744,25125,48,0,0
5745,24931,47,0,0
5746,24930,47,0,0
5747,24929,47,0,0
5748,24928,47,0,0
5749,24734,48,0,0
5750,24927,47,0,0
5751,24733,48,0,0
5752,24732,48,0,0
5753,24731,48,0,0
5754,24730,48,0,0
5755,24729,48,0,0
5756,24728,48,0,0
5757,24727,48,0,0
5758,24726,48,0,0
5759,24725,48,0,0
5760,24724,48,0,0
5761,24723,48,0,0
5762,24722,48,0,0
5763,24721,48,0,0
5764,24720,48,0,0
5765,24911,41,0,0
5766,25102,41,0,0
5767,25293,43,0,0
5768,25484,43,0,0
5769,25675,43,0,0
5770,25866,45,0,0
5771,26057,46,0,0
5772,26248,46,0,0
5773,26439,47,0,0
5774,26630,46,0,0
5775,26821,46,0,0
5776,27012,48,0,0
5777,27204,31,0,0
5778,27395,32,0,0
5779,27587,33,0,0
5780,27779,33,0,0
5781,27970,33,0,0
5782,28162,33,0,0
5783,28354,33,0,0
5784,28545,33,0,0
5785,28737,33,0,0
5786,28929,33,0,0
5787,29120,34,0,0
5788,29312,33,0,0
5789,29504,33,0,0
5790,29695,33,0,0
5791,29886,33,0,0
5792,30077,35,0,0
5793,30268,35,0,0
5794,30459,35,0,0
5795,30650,36,0,0
5796,30841,36,0,0
5797,31032,37,0,0
5798,31223,38,0,0
5799,31414,38,0,0
5800,31605,39,0,0
5801,31796,40,0,0
5802,31987,40,0,0
5803,32178,41,0,0
5804,32369,42,0,0
5805,32560,42,0,0
5806,32751,43,0,0
5807,32942,42,0,0
5808,33133,42,0,0
5809,33324,44,0,0
5810,33515,43,0,0
5811,33706,43,0,0
5812,33897,46,0,0
5813,34088,45,0,0
5814,34279,45,0,0
5815,34470,48,0,0
5816,34661,48,0,0
5817,34852,48,0,0
5818,35043,51,0,0
5819,35234,51,0,0
5820,35425,51,0,0
5821,35616,54,0,0
5822,35807,54,0,0
5823,35806,54,0,0
5824,35997,54,0,0
5825,36188,57,0,0
5826,36187,56,0,0
5827,36378,57,0,0
5828,36377,57,0,0
5829,36376,57,0,0
5830,36375,57,0,0
5831,36374,57,0,0
5832,36373,57,0,0
5833,36564,57,0,0
5834,36563,57,0,0
5835,36562,56,0,0
5836,36561,56,0,0
5837,36560,56,0,0
5838,36366,55,0,0
5839,36559,55,0,0
5840,36365,55,0,0
5841,36364,55,0,0
5842,36170,52,0,0
5843,36363,55,0,0
5844,36169,52,0,0
5845,35975,50,0,0
5846,36168,52,0,0
5847,35974,51,0,0
5848,35973,51,0,0
5849,35779,53,0,0
5850,35972,51,0,0
5851,35778,53,0,0
5852,35777,53,0,0
5853,35583,52,0,0
5854,35776,53,0,0
5855,35003,50,0,0
5856,35196,52,0,0
5857,35389,52,0,0
5858,35582,52,0,0
5859,34037,51,0,0
5860,34230,51,0,0
5861,34423,53,0,0
5862,34616,52,0,0
5863,34809,52,0,0
5864,35002,54,0,0
5865,33843,52,0,0
5866,34036,53,0,0
5867,33649,53,0,0
5868,33842,52,0,0
5869,33455,53,0,0
5870,33648,53,0,0
5871,33261,54,0,0
5872,33454,56,0,0
5873,33260,54,0,0
5874,33066,56,0,0
5875,33259,58,0,0
5876,32872,58,0,0
5877,33065,56,0,0
5878,32871,58,0,0
5879,32677,60,0,0
5880,32870,58,0,0
5881,32676,60,0,0
5882,32675,60,0,0
5883,32674,62,0,0
5884,32480,60,0,0
5885,32673,62,0,0
5886,32479,61,0,0
5887,32478,61,0,0
5888,32477,61,0,0
5889,32476,62,0,0
5890,32475,62,0,0
5891,32281,63,0,0
5892,32474,62,0,0
5893,32280,63,0,0
5894,32279,63,0,0
5895,32278,62,0,0
5896,32277,62,0,0
5897,32276,62,0,0
5898,32275,62,0,0
5899,32081,62,0,0
5900,32274,62,0,0
5901,32080,62,0,0
5902,32079,62,0,0
5903,32078,62,0,0
5904,32077,62,0,0
5905,32076,62,0,0
5906,32075,62,0,0
5907,32074,63,0,0
5908,31880,60,0,0
5909,32073,63,0,0
5910,31879,60,0,0
5911,31878,60,0,0
5912,31877,60,0,0
5913,31876,61,0,0
5914,31875,61,0,0
5915,31874,61,0,0
5916,31680,61,0,0
5917,31873,61,0,0
5918,23807,43,0,0
5919,23998,43,0,0
5920,24189,44,0,0
5921,24380,45,0,0
5922,24571,45,0,0
5923,24762,46,0,0
5924,24761,47,0,0
5925,24952,47,0,0
5926,24951,47,0,0
5927,25142,47,0,0
5928,25141,47,0,0
5929,25332,48,0,0
5930,25331,49,0,0
5931,25330,49,0,0
5932,25329,49,0,0
5933,25520,49,0,0
5934,25519,49,0,0
5935,25518,49,0,0
5936,25517,49,0,0
5937,25516,49,0,0
5938,25515,49,0,0
5939,25321,50,0,0
5940,25514,50,0,0
5941,25320,50,0,0
5942,25319,50,0,0
5943,25318,50,0,0
5944,25124,48,0,0
5945,25317,50,0,0
5946,25123,48,0,0
5947,25122,48,0,0
5948,25121,48,0,0
5949,25120,48,0,0
5950,24926,49,0,0
